pokemon_id,move_id,pokemon_name,move_name
10028,235,pumpkaboo-large,synthesis
10028,237,pumpkaboo-large,hidden-power
10028,241,pumpkaboo-large,sunny-day
10028,247,pumpkaboo-large,shadow-ball
10028,249,pumpkaboo-large,rock-smash
10028,261,pumpkaboo-large,will-o-wisp
10028,263,pumpkaboo-large,facade
10028,267,pumpkaboo-large,nature-power
10028,271,pumpkaboo-large,trick
10028,272,pumpkaboo-large,role-play
10028,277,pumpkaboo-large,magic-coat
10028,285,pumpkaboo-large,skill-swap
10028,286,pumpkaboo-large,imprison
10028,290,pumpkaboo-large,secret-power
10028,310,pumpkaboo-large,astonish
10028,331,pumpkaboo-large,bullet-seed
10028,360,pumpkaboo-large,gyro-ball
10028,388,pumpkaboo-large,worry-seed
10028,399,pumpkaboo-large,dark-pulse
10028,402,pumpkaboo-large,seed-bomb
10028,412,pumpkaboo-large,energy-ball
10028,425,pumpkaboo-large,shadow-sneak
10028,433,pumpkaboo-large,trick-room
10028,447,pumpkaboo-large,grass-knot
10028,451,pumpkaboo-large,charge-beam
10028,477,pumpkaboo-large,telekinesis
10028,488,pumpkaboo-large,flame-charge
10028,492,pumpkaboo-large,foul-play
10028,496,pumpkaboo-large,round
10028,502,pumpkaboo-large,ally-switch
10028,506,pumpkaboo-large,hex
10028,510,pumpkaboo-large,incinerate
10028,516,pumpkaboo-large,bestow
10028,567,pumpkaboo-large,trick-or-treat
10028,590,pumpkaboo-large,confide
10028,595,pumpkaboo-large,mystical-fire
10028,803,pumpkaboo-large,grassy-glide
10028,806,pumpkaboo-large,skitter-smack
10028,809,pumpkaboo-large,poltergeist
10029,50,pumpkaboo-super,disable
10029,53,pumpkaboo-super,flamethrower
10029,73,pumpkaboo-super,leech-seed
10029,75,pumpkaboo-super,razor-leaf
10029,76,pumpkaboo-super,solar-beam
10029,92,pumpkaboo-super,toxic
10029,94,pumpkaboo-super,psychic
10029,104,pumpkaboo-super,double-team
10029,109,pumpkaboo-super,confuse-ray
10029,113,pumpkaboo-super,light-screen
10029,126,pumpkaboo-super,fire-blast
10029,138,pumpkaboo-super,dream-eater
10029,148,pumpkaboo-super,flash
10029,153,pumpkaboo-super,explosion
10029,156,pumpkaboo-super,rest
10029,157,pumpkaboo-super,rock-slide
10029,164,pumpkaboo-super,substitute
10029,168,pumpkaboo-super,thief
10029,173,pumpkaboo-super,snore
10029,174,pumpkaboo-super,curse
10029,180,pumpkaboo-super,spite
10029,182,pumpkaboo-super,protect
10029,184,pumpkaboo-super,scary-face
10029,188,pumpkaboo-super,sludge-bomb
10029,194,pumpkaboo-super,destiny-bond
10029,202,pumpkaboo-super,giga-drain
10029,203,pumpkaboo-super,endure
10029,207,pumpkaboo-super,swagger
10029,213,pumpkaboo-super,attract
10029,214,pumpkaboo-super,sleep-talk
10029,216,pumpkaboo-super,return
10029,218,pumpkaboo-super,frustration
10029,219,pumpkaboo-super,safeguard
10029,220,pumpkaboo-super,pain-split
10029,235,pumpkaboo-super,synthesis
10029,237,pumpkaboo-super,hidden-power
10029,241,pumpkaboo-super,sunny-day
10029,247,pumpkaboo-super,shadow-ball
10029,249,pumpkaboo-super,rock-smash
10029,261,pumpkaboo-super,will-o-wisp
10029,263,pumpkaboo-super,facade
10029,267,pumpkaboo-super,nature-power
10029,271,pumpkaboo-super,trick
10029,272,pumpkaboo-super,role-play
10029,277,pumpkaboo-super,magic-coat
10029,285,pumpkaboo-super,skill-swap
10029,286,pumpkaboo-super,imprison
10029,290,pumpkaboo-super,secret-power
10029,310,pumpkaboo-super,astonish
10029,331,pumpkaboo-super,bullet-seed
10029,360,pumpkaboo-super,gyro-ball
10029,388,pumpkaboo-super,worry-seed
10029,399,pumpkaboo-super,dark-pulse
10029,402,pumpkaboo-super,seed-bomb
10029,412,pumpkaboo-super,energy-ball
10029,425,pumpkaboo-super,shadow-sneak
10029,433,pumpkaboo-super,trick-room
10029,447,pumpkaboo-super,grass-knot
10029,451,pumpkaboo-super,charge-beam
10029,477,pumpkaboo-super,telekinesis
10029,488,pumpkaboo-super,flame-charge
10029,492,pumpkaboo-super,foul-play
10029,496,pumpkaboo-super,round
10029,502,pumpkaboo-super,ally-switch
10029,506,pumpkaboo-super,hex
10029,510,pumpkaboo-super,incinerate
10029,516,pumpkaboo-super,bestow
10029,567,pumpkaboo-super,trick-or-treat
10029,590,pumpkaboo-super,confide
10029,595,pumpkaboo-super,mystical-fire
10029,803,pumpkaboo-super,grassy-glide
10029,806,pumpkaboo-super,skitter-smack
10029,809,pumpkaboo-super,poltergeist
10030,50,gourgeist-small,disable
10030,53,gourgeist-small,flamethrower
10030,63,gourgeist-small,hyper-beam
10030,73,gourgeist-small,leech-seed
10030,75,gourgeist-small,razor-leaf
10030,76,gourgeist-small,solar-beam
10030,92,gourgeist-small,toxic
10030,94,gourgeist-small,psychic
10030,95,gourgeist-small,hypnosis
10030,104,gourgeist-small,double-team
10030,109,gourgeist-small,confuse-ray
10030,113,gourgeist-small,light-screen
10030,120,gourgeist-small,self-destruct
10030,126,gourgeist-small,fire-blast
10030,138,gourgeist-small,dream-eater
10030,148,gourgeist-small,flash
10030,153,gourgeist-small,explosion
10030,156,gourgeist-small,rest
10030,157,gourgeist-small,rock-slide
10030,164,gourgeist-small,substitute
10030,168,gourgeist-small,thief
10030,173,gourgeist-small,snore
10030,174,gourgeist-small,curse
10030,180,gourgeist-small,spite
10030,182,gourgeist-small,protect
10030,184,gourgeist-small,scary-face
10030,188,gourgeist-small,sludge-bomb
10030,194,gourgeist-small,destiny-bond
10030,202,gourgeist-small,giga-drain
10030,203,gourgeist-small,endure
10030,207,gourgeist-small,swagger
10030,213,gourgeist-small,attract
10030,214,gourgeist-small,sleep-talk
10030,216,gourgeist-small,return
10030,218,gourgeist-small,frustration
10030,219,gourgeist-small,safeguard
10030,220,gourgeist-small,pain-split
10030,235,gourgeist-small,synthesis
10030,237,gourgeist-small,hidden-power
10030,241,gourgeist-small,sunny-day
10030,247,gourgeist-small,shadow-ball
10030,249,gourgeist-small,rock-smash
10030,261,gourgeist-small,will-o-wisp
10030,263,gourgeist-small,facade
10030,267,gourgeist-small,nature-power
10030,271,gourgeist-small,trick
10030,272,gourgeist-small,role-play
10030,277,gourgeist-small,magic-coat
10030,285,gourgeist-small,skill-swap
10030,286,gourgeist-small,imprison
10030,290,gourgeist-small,secret-power
10030,310,gourgeist-small,astonish
10030,331,gourgeist-small,bullet-seed
10030,360,gourgeist-small,gyro-ball
10030,388,gourgeist-small,worry-seed
10030,399,gourgeist-small,dark-pulse
10030,402,gourgeist-small,seed-bomb
10030,411,gourgeist-small,focus-blast
10030,412,gourgeist-small,energy-ball
10030,416,gourgeist-small,giga-impact
10030,417,gourgeist-small,nasty-plot
10030,425,gourgeist-small,shadow-sneak
10030,433,gourgeist-small,trick-room
10030,438,gourgeist-small,power-whip
10030,447,gourgeist-small,grass-knot
10030,451,gourgeist-small,charge-beam
10030,477,gourgeist-small,telekinesis
10030,488,gourgeist-small,flame-charge
10030,492,gourgeist-small,foul-play
10030,496,gourgeist-small,round
10030,502,gourgeist-small,ally-switch
10030,506,gourgeist-small,hex
10030,510,gourgeist-small,incinerate
10030,566,gourgeist-small,phantom-force
10030,567,gourgeist-small,trick-or-treat
10030,585,gourgeist-small,moonblast
10030,590,gourgeist-small,confide
10030,595,gourgeist-small,mystical-fire
10030,693,gourgeist-small,brutal-swing
10030,803,gourgeist-small,grassy-glide
10030,806,gourgeist-small,skitter-smack
10030,809,gourgeist-small,poltergeist
10031,50,gourgeist-large,disable
10031,53,gourgeist-large,flamethrower
10031,63,gourgeist-large,hyper-beam
10031,73,gourgeist-large,leech-seed
10031,75,gourgeist-large,razor-leaf
10031,76,gourgeist-large,solar-beam
10031,92,gourgeist-large,toxic
10031,94,gourgeist-large,psychic
10031,95,gourgeist-large,hypnosis
10031,104,gourgeist-large,double-team
10031,109,gourgeist-large,confuse-ray
10031,113,gourgeist-large,light-screen
10031,120,gourgeist-large,self-destruct
10031,126,gourgeist-large,fire-blast
10031,138,gourgeist-large,dream-eater
10031,148,gourgeist-large,flash
10031,153,gourgeist-large,explosion
10031,156,gourgeist-large,rest
10031,157,gourgeist-large,rock-slide
10031,164,gourgeist-large,substitute
10031,168,gourgeist-large,thief
10031,173,gourgeist-large,snore
10031,174,gourgeist-large,curse
10031,180,gourgeist-large,spite
10031,182,gourgeist-large,protect
10031,184,gourgeist-large,scary-face
10031,188,gourgeist-large,sludge-bomb
10031,194,gourgeist-large,destiny-bond
10031,202,gourgeist-large,giga-drain
10031,203,gourgeist-large,endure
10031,207,gourgeist-large,swagger
10031,213,gourgeist-large,attract
10031,214,gourgeist-large,sleep-talk
10031,216,gourgeist-large,return
10031,218,gourgeist-large,frustration
10031,219,gourgeist-large,safeguard
10031,220,gourgeist-large,pain-split
10031,235,gourgeist-large,synthesis
10031,237,gourgeist-large,hidden-power
10031,241,gourgeist-large,sunny-day
10031,247,gourgeist-large,shadow-ball
10031,249,gourgeist-large,rock-smash
10031,261,gourgeist-large,will-o-wisp
10031,263,gourgeist-large,facade
10031,267,gourgeist-large,nature-power
10031,271,gourgeist-large,trick
10031,272,gourgeist-large,role-play
10031,277,gourgeist-large,magic-coat
10031,285,gourgeist-large,skill-swap
10031,286,gourgeist-large,imprison
10031,290,gourgeist-large,secret-power
10031,310,gourgeist-large,astonish
10031,331,gourgeist-large,bullet-seed
10031,360,gourgeist-large,gyro-ball
10031,388,gourgeist-large,worry-seed
10031,399,gourgeist-large,dark-pulse
10031,402,gourgeist-large,seed-bomb
10031,411,gourgeist-large,focus-blast
10031,412,gourgeist-large,energy-ball
10031,416,gourgeist-large,giga-impact
10031,417,gourgeist-large,nasty-plot
10031,425,gourgeist-large,shadow-sneak
10031,433,gourgeist-large,trick-room
10031,438,gourgeist-large,power-whip
10031,447,gourgeist-large,grass-knot
10031,451,gourgeist-large,charge-beam
10031,477,gourgeist-large,telekinesis
10031,488,gourgeist-large,flame-charge
10031,492,gourgeist-large,foul-play
10031,496,gourgeist-large,round
10031,502,gourgeist-large,ally-switch
10031,506,gourgeist-large,hex
10031,510,gourgeist-large,incinerate
10031,566,gourgeist-large,phantom-force
10031,567,gourgeist-large,trick-or-treat
10031,585,gourgeist-large,moonblast
10031,590,gourgeist-large,confide
10031,595,gourgeist-large,mystical-fire
10031,693,gourgeist-large,brutal-swing
10031,803,gourgeist-large,grassy-glide
10031,806,gourgeist-large,skitter-smack
10031,809,gourgeist-large,poltergeist
10032,50,gourgeist-super,disable
10032,53,gourgeist-super,flamethrower
10032,63,gourgeist-super,hyper-beam
10032,73,gourgeist-super,leech-seed
10032,75,gourgeist-super,razor-leaf
10032,76,gourgeist-super,solar-beam
10032,92,gourgeist-super,toxic
10032,94,gourgeist-super,psychic
10032,95,gourgeist-super,hypnosis
10032,104,gourgeist-super,double-team
10032,109,gourgeist-super,confuse-ray
10032,113,gourgeist-super,light-screen
10032,120,gourgeist-super,self-destruct
10032,126,gourgeist-super,fire-blast
10032,138,gourgeist-super,dream-eater
10032,148,gourgeist-super,flash
10032,153,gourgeist-super,explosion
10032,156,gourgeist-super,rest
10032,157,gourgeist-super,rock-slide
10032,164,gourgeist-super,substitute
10032,168,gourgeist-super,thief
10032,173,gourgeist-super,snore
10032,174,gourgeist-super,curse
10032,180,gourgeist-super,spite
10032,182,gourgeist-super,protect
10032,184,gourgeist-super,scary-face
10032,188,gourgeist-super,sludge-bomb
10032,194,gourgeist-super,destiny-bond
10032,202,gourgeist-super,giga-drain
10032,203,gourgeist-super,endure
10032,207,gourgeist-super,swagger
10032,213,gourgeist-super,attract
10032,214,gourgeist-super,sleep-talk
10032,216,gourgeist-super,return
10032,218,gourgeist-super,frustration
10032,219,gourgeist-super,safeguard
10032,220,gourgeist-super,pain-split
10032,235,gourgeist-super,synthesis
10032,237,gourgeist-super,hidden-power
10032,241,gourgeist-super,sunny-day
10032,247,gourgeist-super,shadow-ball
10032,249,gourgeist-super,rock-smash
10032,261,gourgeist-super,will-o-wisp
10032,263,gourgeist-super,facade
10032,267,gourgeist-super,nature-power
10032,271,gourgeist-super,trick
10032,272,gourgeist-super,role-play
10032,277,gourgeist-super,magic-coat
10032,285,gourgeist-super,skill-swap
10032,286,gourgeist-super,imprison
10032,290,gourgeist-super,secret-power
10032,310,gourgeist-super,astonish
10032,331,gourgeist-super,bullet-seed
10032,360,gourgeist-super,gyro-ball
10032,388,gourgeist-super,worry-seed
10032,399,gourgeist-super,dark-pulse
10032,402,gourgeist-super,seed-bomb
10032,411,gourgeist-super,focus-blast
10032,412,gourgeist-super,energy-ball
10032,416,gourgeist-super,giga-impact
10032,417,gourgeist-super,nasty-plot
10032,425,gourgeist-super,shadow-sneak
10032,433,gourgeist-super,trick-room
10032,438,gourgeist-super,power-whip
10032,447,gourgeist-super,grass-knot
10032,451,gourgeist-super,charge-beam
10032,477,gourgeist-super,telekinesis
10032,488,gourgeist-super,flame-charge
10032,492,gourgeist-super,foul-play
10032,496,gourgeist-super,round
10032,502,gourgeist-super,ally-switch
10032,506,gourgeist-super,hex
10032,510,gourgeist-super,incinerate
10032,566,gourgeist-super,phantom-force
10032,567,gourgeist-super,trick-or-treat
10032,585,gourgeist-super,moonblast
10032,590,gourgeist-super,confide
10032,595,gourgeist-super,mystical-fire
10032,693,gourgeist-super,brutal-swing
10032,803,gourgeist-super,grassy-glide
10032,806,gourgeist-super,skitter-smack
10032,809,gourgeist-super,poltergeist
10033,14,venusaur-mega,swords-dance
10033,15,venusaur-mega,cut
10033,20,venusaur-mega,bind
10033,22,venusaur-mega,vine-whip
10033,29,venusaur-mega,headbutt
10033,33,venusaur-mega,tackle
10033,34,venusaur-mega,body-slam
10033,36,venusaur-mega,take-down
10033,38,venusaur-mega,double-edge
10033,45,venusaur-mega,growl
10033,46,venusaur-mega,roar
10033,63,venusaur-mega,hyper-beam
10033,70,venusaur-mega,strength
10033,72,venusaur-mega,mega-drain
10033,73,venusaur-mega,leech-seed
10033,74,venusaur-mega,growth
10033,75,venusaur-mega,razor-leaf
10033,76,venusaur-mega,solar-beam
10033,77,venusaur-mega,poison-powder
10033,79,venusaur-mega,sleep-powder
10033,80,venusaur-mega,petal-dance
10033,89,venusaur-mega,earthquake
10033,92,venusaur-mega,toxic
10033,104,venusaur-mega,double-team
10033,113,venusaur-mega,light-screen
10033,115,venusaur-mega,reflect
10033,133,venusaur-mega,amnesia
10033,148,venusaur-mega,flash
10033,156,venusaur-mega,rest
10033,164,venusaur-mega,substitute
10033,173,venusaur-mega,snore
10033,174,venusaur-mega,curse
10033,182,venusaur-mega,protect
10033,184,venusaur-mega,scary-face
10033,188,venusaur-mega,sludge-bomb
10033,200,venusaur-mega,outrage
10033,202,venusaur-mega,giga-drain
10033,203,venusaur-mega,endure
10033,204,venusaur-mega,charm
10033,207,venusaur-mega,swagger
10033,213,venusaur-mega,attract
10033,214,venusaur-mega,sleep-talk
10033,216,venusaur-mega,return
10033,218,venusaur-mega,frustration
10033,219,venusaur-mega,safeguard
10033,230,venusaur-mega,sweet-scent
10033,235,venusaur-mega,synthesis
10033,237,venusaur-mega,hidden-power
10033,241,venusaur-mega,sunny-day
10033,249,venusaur-mega,rock-smash
10033,263,venusaur-mega,facade
10033,267,venusaur-mega,nature-power
10033,270,venusaur-mega,helping-hand
10033,275,venusaur-mega,ingrain
10033,282,venusaur-mega,knock-off
10033,290,venusaur-mega,secret-power
10033,311,venusaur-mega,weather-ball
10033,331,venusaur-mega,bullet-seed
10033,335,venusaur-mega,block
10033,338,venusaur-mega,frenzy-plant
10033,388,venusaur-mega,worry-seed
10033,398,venusaur-mega,poison-jab
10033,402,venusaur-mega,seed-bomb
10033,412,venusaur-mega,energy-ball
10033,414,venusaur-mega,earth-power
10033,416,venusaur-mega,giga-impact
10033,437,venusaur-mega,leaf-storm
10033,438,venusaur-mega,power-whip
10033,447,venusaur-mega,grass-knot
10033,474,venusaur-mega,venoshock
10033,482,venusaur-mega,sludge-wave
10033,491,venusaur-mega,acid-spray
10033,496,venusaur-mega,round
10033,497,venusaur-mega,echoed-voice
10033,520,venusaur-mega,grass-pledge
10033,523,venusaur-mega,bulldoze
10033,526,venusaur-mega,work-up
10033,572,venusaur-mega,petal-blizzard
10033,580,venusaur-mega,grassy-terrain
10033,590,venusaur-mega,confide
10033,707,venusaur-mega,stomping-tantrum
10033,803,venusaur-mega,grassy-glide
10033,805,venusaur-mega,terrain-pulse
10033,885,venusaur-mega,trailblaze
10034,7,charizard-mega-x,fire-punch
10034,9,charizard-mega-x,thunder-punch
10034,10,charizard-mega-x,scratch
10034,14,charizard-mega-x,swords-dance
10034,15,charizard-mega-x,cut
10034,17,charizard-mega-x,wing-attack
10034,19,charizard-mega-x,fly
10034,25,charizard-mega-x,mega-kick
10034,29,charizard-mega-x,headbutt
10034,34,charizard-mega-x,body-slam
10034,38,charizard-mega-x,double-edge
10034,44,charizard-mega-x,bite
10034,45,charizard-mega-x,growl
10034,46,charizard-mega-x,roar
10034,52,charizard-mega-x,ember
10034,53,charizard-mega-x,flamethrower
10034,63,charizard-mega-x,hyper-beam
10034,68,charizard-mega-x,counter
10034,69,charizard-mega-x,seismic-toss
10034,70,charizard-mega-x,strength
10034,76,charizard-mega-x,solar-beam
10034,82,charizard-mega-x,dragon-rage
10034,83,charizard-mega-x,fire-spin
10034,89,charizard-mega-x,earthquake
10034,91,charizard-mega-x,dig
10034,92,charizard-mega-x,toxic
10034,104,charizard-mega-x,double-team
10034,108,charizard-mega-x,smokescreen
10034,115,charizard-mega-x,reflect
10034,126,charizard-mega-x,fire-blast
10034,154,charizard-mega-x,fury-swipes
10034,156,charizard-mega-x,rest
10034,157,charizard-mega-x,rock-slide
10034,163,charizard-mega-x,slash
10034,164,charizard-mega-x,substitute
10034,173,charizard-mega-x,snore
10034,182,charizard-mega-x,protect
10034,184,charizard-mega-x,scary-face
10034,187,charizard-mega-x,belly-drum
10034,200,charizard-mega-x,outrage
10034,201,charizard-mega-x,sandstorm
10034,203,charizard-mega-x,endure
10034,207,charizard-mega-x,swagger
10034,211,charizard-mega-x,steel-wing
10034,213,charizard-mega-x,attract
10034,214,charizard-mega-x,sleep-talk
10034,216,charizard-mega-x,return
10034,218,charizard-mega-x,frustration
10034,231,charizard-mega-x,iron-tail
10034,237,charizard-mega-x,hidden-power
10034,241,charizard-mega-x,sunny-day
10034,242,charizard-mega-x,crunch
10034,246,charizard-mega-x,ancient-power
10034,249,charizard-mega-x,rock-smash
10034,251,charizard-mega-x,beat-up
10034,257,charizard-mega-x,heat-wave
10034,261,charizard-mega-x,will-o-wisp
10034,263,charizard-mega-x,facade
10034,264,charizard-mega-x,focus-punch
10034,270,charizard-mega-x,helping-hand
10034,280,charizard-mega-x,brick-break
10034,290,charizard-mega-x,secret-power
10034,307,charizard-mega-x,blast-burn
10034,311,charizard-mega-x,weather-ball
10034,314,charizard-mega-x,air-cutter
10034,315,charizard-mega-x,overheat
10034,317,charizard-mega-x,rock-tomb
10034,332,charizard-mega-x,aerial-ace
10034,337,charizard-mega-x,dragon-claw
10034,349,charizard-mega-x,dragon-dance
10034,355,charizard-mega-x,roost
10034,366,charizard-mega-x,tailwind
10034,374,charizard-mega-x,fling
10034,394,charizard-mega-x,flare-blitz
10034,403,charizard-mega-x,air-slash
10034,406,charizard-mega-x,dragon-pulse
10034,407,charizard-mega-x,dragon-rush
10034,411,charizard-mega-x,focus-blast
10034,416,charizard-mega-x,giga-impact
10034,421,charizard-mega-x,shadow-claw
10034,424,charizard-mega-x,fire-fang
10034,432,charizard-mega-x,defog
10034,468,charizard-mega-x,hone-claws
10034,481,charizard-mega-x,flame-burst
10034,488,charizard-mega-x,flame-charge
10034,496,charizard-mega-x,round
10034,497,charizard-mega-x,echoed-voice
10034,507,charizard-mega-x,sky-drop
10034,510,charizard-mega-x,incinerate
10034,512,charizard-mega-x,acrobatics
10034,517,charizard-mega-x,inferno
10034,519,charizard-mega-x,fire-pledge
10034,523,charizard-mega-x,bulldoze
10034,525,charizard-mega-x,dragon-tail
10034,526,charizard-mega-x,work-up
10034,535,charizard-mega-x,heat-crash
10034,542,charizard-mega-x,hurricane
10034,590,charizard-mega-x,confide
10034,612,charizard-mega-x,power-up-punch
10034,693,charizard-mega-x,brutal-swing
10034,784,charizard-mega-x,breaking-swipe
10034,799,charizard-mega-x,scale-shot
10034,815,charizard-mega-x,scorching-sands
10034,913,charizard-mega-x,dragon-cheer
10034,915,charizard-mega-x,temper-flare
10035,7,charizard-mega-y,fire-punch
10035,9,charizard-mega-y,thunder-punch
10035,10,charizard-mega-y,scratch
10035,14,charizard-mega-y,swords-dance
10035,15,charizard-mega-y,cut
10035,17,charizard-mega-y,wing-attack
10035,19,charizard-mega-y,fly
10035,25,charizard-mega-y,mega-kick
10035,29,charizard-mega-y,headbutt
10035,34,charizard-mega-y,body-slam
10035,38,charizard-mega-y,double-edge
10035,44,charizard-mega-y,bite
10035,45,charizard-mega-y,growl
10035,46,charizard-mega-y,roar
10035,52,charizard-mega-y,ember
10035,53,charizard-mega-y,flamethrower
10035,63,charizard-mega-y,hyper-beam
10035,68,charizard-mega-y,counter
10035,69,charizard-mega-y,seismic-toss
10035,70,charizard-mega-y,strength
10035,76,charizard-mega-y,solar-beam
10035,82,charizard-mega-y,dragon-rage
10035,83,charizard-mega-y,fire-spin
10035,89,charizard-mega-y,earthquake
10035,91,charizard-mega-y,dig
10035,92,charizard-mega-y,toxic
10035,104,charizard-mega-y,double-team
10035,108,charizard-mega-y,smokescreen
10035,115,charizard-mega-y,reflect
10035,126,charizard-mega-y,fire-blast
10035,154,charizard-mega-y,fury-swipes
10035,156,charizard-mega-y,rest
10035,157,charizard-mega-y,rock-slide
10035,163,charizard-mega-y,slash
10035,164,charizard-mega-y,substitute
10035,173,charizard-mega-y,snore
10035,182,charizard-mega-y,protect
10035,184,charizard-mega-y,scary-face
10035,187,charizard-mega-y,belly-drum
10035,200,charizard-mega-y,outrage
10035,201,charizard-mega-y,sandstorm
10035,203,charizard-mega-y,endure
10035,207,charizard-mega-y,swagger
10035,211,charizard-mega-y,steel-wing
10035,213,charizard-mega-y,attract
10035,214,charizard-mega-y,sleep-talk
10035,216,charizard-mega-y,return
10035,218,charizard-mega-y,frustration
10035,231,charizard-mega-y,iron-tail
10035,237,charizard-mega-y,hidden-power
10035,241,charizard-mega-y,sunny-day
10035,242,charizard-mega-y,crunch
10035,246,charizard-mega-y,ancient-power
10035,249,charizard-mega-y,rock-smash
10035,251,charizard-mega-y,beat-up
10035,257,charizard-mega-y,heat-wave
10035,261,charizard-mega-y,will-o-wisp
10035,263,charizard-mega-y,facade
10035,264,charizard-mega-y,focus-punch
10035,270,charizard-mega-y,helping-hand
10035,280,charizard-mega-y,brick-break
10035,290,charizard-mega-y,secret-power
10035,307,charizard-mega-y,blast-burn
10035,311,charizard-mega-y,weather-ball
10035,314,charizard-mega-y,air-cutter
10035,315,charizard-mega-y,overheat
10035,317,charizard-mega-y,rock-tomb
10035,332,charizard-mega-y,aerial-ace
10035,337,charizard-mega-y,dragon-claw
10035,349,charizard-mega-y,dragon-dance
10035,355,charizard-mega-y,roost
10035,366,charizard-mega-y,tailwind
10035,374,charizard-mega-y,fling
10035,394,charizard-mega-y,flare-blitz
10035,403,charizard-mega-y,air-slash
10035,406,charizard-mega-y,dragon-pulse
10035,407,charizard-mega-y,dragon-rush
10035,411,charizard-mega-y,focus-blast
10035,416,charizard-mega-y,giga-impact
10035,421,charizard-mega-y,shadow-claw
10035,424,charizard-mega-y,fire-fang
10035,432,charizard-mega-y,defog
10035,468,charizard-mega-y,hone-claws
10035,481,charizard-mega-y,flame-burst
10035,488,charizard-mega-y,flame-charge
10035,496,charizard-mega-y,round
10035,497,charizard-mega-y,echoed-voice
10035,507,charizard-mega-y,sky-drop
10035,510,charizard-mega-y,incinerate
10035,512,charizard-mega-y,acrobatics
10035,517,charizard-mega-y,inferno
10035,519,charizard-mega-y,fire-pledge
10035,523,charizard-mega-y,bulldoze
10035,525,charizard-mega-y,dragon-tail
10035,526,charizard-mega-y,work-up
10035,535,charizard-mega-y,heat-crash
10035,542,charizard-mega-y,hurricane
10035,590,charizard-mega-y,confide
10035,612,charizard-mega-y,power-up-punch
10035,693,charizard-mega-y,brutal-swing
10035,784,charizard-mega-y,breaking-swipe
10035,799,charizard-mega-y,scale-shot
10035,815,charizard-mega-y,scorching-sands
10035,913,charizard-mega-y,dragon-cheer
10035,915,charizard-mega-y,temper-flare
10036,8,blastoise-mega,ice-punch
10036,25,blastoise-mega,mega-kick
10036,29,blastoise-mega,headbutt
10036,33,blastoise-mega,tackle
10036,34,blastoise-mega,body-slam
10036,38,blastoise-mega,double-edge
10036,39,blastoise-mega,tail-whip
10036,44,blastoise-mega,bite
10036,46,blastoise-mega,roar
10036,55,blastoise-mega,water-gun
10036,56,blastoise-mega,hydro-pump
10036,57,blastoise-mega,surf
10036,58,blastoise-mega,ice-beam
10036,59,blastoise-mega,blizzard
10036,61,blastoise-mega,bubble-beam
10036,63,blastoise-mega,hyper-beam
10036,69,blastoise-mega,seismic-toss
10036,70,blastoise-mega,strength
10036,89,blastoise-mega,earthquake
10036,91,blastoise-mega,dig
10036,92,blastoise-mega,toxic
10036,104,blastoise-mega,double-team
10036,110,blastoise-mega,withdraw
10036,114,blastoise-mega,haze
10036,115,blastoise-mega,reflect
10036,127,blastoise-mega,waterfall
10036,130,blastoise-mega,skull-bash
10036,145,blastoise-mega,bubble
10036,156,blastoise-mega,rest
10036,157,blastoise-mega,rock-slide
10036,164,blastoise-mega,substitute
10036,173,blastoise-mega,snore
10036,175,blastoise-mega,flail
10036,182,blastoise-mega,protect
10036,184,blastoise-mega,scary-face
10036,196,blastoise-mega,icy-wind
10036,200,blastoise-mega,outrage
10036,203,blastoise-mega,endure
10036,207,blastoise-mega,swagger
10036,213,blastoise-mega,attract
10036,214,blastoise-mega,sleep-talk
10036,216,blastoise-mega,return
10036,218,blastoise-mega,frustration
10036,229,blastoise-mega,rapid-spin
10036,231,blastoise-mega,iron-tail
10036,237,blastoise-mega,hidden-power
10036,240,blastoise-mega,rain-dance
10036,242,blastoise-mega,crunch
10036,243,blastoise-mega,mirror-coat
10036,249,blastoise-mega,rock-smash
10036,250,blastoise-mega,whirlpool
10036,252,blastoise-mega,fake-out
10036,258,blastoise-mega,hail
10036,263,blastoise-mega,facade
10036,264,blastoise-mega,focus-punch
10036,270,blastoise-mega,helping-hand
10036,280,blastoise-mega,brick-break
10036,281,blastoise-mega,yawn
10036,290,blastoise-mega,secret-power
10036,291,blastoise-mega,dive
10036,308,blastoise-mega,hydro-cannon
10036,311,blastoise-mega,weather-ball
10036,317,blastoise-mega,rock-tomb
10036,323,blastoise-mega,water-spout
10036,324,blastoise-mega,signal-beam
10036,330,blastoise-mega,muddy-water
10036,334,blastoise-mega,iron-defense
10036,341,blastoise-mega,mud-shot
10036,352,blastoise-mega,water-pulse
10036,360,blastoise-mega,gyro-ball
10036,374,blastoise-mega,fling
10036,392,blastoise-mega,aqua-ring
10036,396,blastoise-mega,aura-sphere
10036,399,blastoise-mega,dark-pulse
10036,401,blastoise-mega,aqua-tail
10036,406,blastoise-mega,dragon-pulse
10036,411,blastoise-mega,focus-blast
10036,416,blastoise-mega,giga-impact
10036,419,blastoise-mega,avalanche
10036,428,blastoise-mega,zen-headbutt
10036,430,blastoise-mega,flash-cannon
10036,442,blastoise-mega,iron-head
10036,453,blastoise-mega,aqua-jet
10036,479,blastoise-mega,smack-down
10036,496,blastoise-mega,round
10036,503,blastoise-mega,scald
10036,504,blastoise-mega,shell-smash
10036,518,blastoise-mega,water-pledge
10036,523,blastoise-mega,bulldoze
10036,525,blastoise-mega,dragon-tail
