pokemon_id,region_id,pokemon_name,region_name
640,17,virizion,black
640,36,virizion,the-crown-tundra-sword
640,22,virizion,white-2
640,51,virizion,the-crown-tundra-shield
641,36,tornadus-incarnate,the-crown-tundra-sword
641,25,tornadus-incarnate,omega-ruby
641,29,tornadus-incarnate,ultra-sun
641,17,tornadus-incarnate,black
642,26,thundurus-incarnate,alpha-sapphire
642,18,thundurus-incarnate,white
642,30,thundurus-incarnate,ultra-moon
642,51,thundurus-incarnate,the-crown-tundra-shield
643,25,reshiram,omega-ruby
643,29,reshiram,ultra-sun
643,36,reshiram,the-crown-tundra-sword
643,22,reshiram,white-2
643,17,reshiram,black
644,18,zekrom,white
644,26,zekrom,alpha-sapphire
644,30,zekrom,ultra-moon
644,21,zekrom,black-2
644,51,zekrom,the-crown-tundra-shield
645,25,landorus-incarnate,omega-ruby
645,18,landorus-incarnate,white
645,36,landorus-incarnate,the-crown-tundra-sword
645,26,landorus-incarnate,alpha-sapphire
645,30,landorus-incarnate,ultra-moon
645,17,landorus-incarnate,black
645,29,landorus-incarnate,ultra-sun
645,51,landorus-incarnate,the-crown-tundra-shield
646,25,kyurem,omega-ruby
646,29,kyurem,ultra-sun
646,18,kyurem,white
646,26,kyurem,alpha-sapphire
646,21,kyurem,black-2
646,30,kyurem,ultra-moon
646,51,kyurem,the-crown-tundra-shield
646,36,kyurem,the-crown-tundra-sword
646,22,kyurem,white-2
646,17,kyurem,black
650,23,chespin,x
650,24,chespin,y
651,23,quilladin,x
651,24,quilladin,y
652,29,chesnaught,ultra-sun
652,30,chesnaught,ultra-moon
653,23,fennekin,x
653,24,fennekin,y
654,23,braixen,x
654,24,braixen,y
655,29,delphox,ultra-sun
655,30,delphox,ultra-moon
656,23,froakie,x
656,24,froakie,y
657,23,frogadier,x
657,24,frogadier,y
658,29,greninja,ultra-sun
658,30,greninja,ultra-moon
659,34,bunnelby,shield
659,23,bunnelby,x
659,24,bunnelby,y
659,33,bunnelby,sword
660,34,diggersby,shield
660,23,diggersby,x
660,33,diggersby,sword
660,24,diggersby,y
660,36,diggersby,the-crown-tundra-sword
660,51,diggersby,the-crown-tundra-shield
661,23,fletchling,x
661,27,fletchling,sun
661,50,fletchling,the-isle-of-armor-shield
661,35,fletchling,the-isle-of-armor-sword
661,28,fletchling,moon
661,30,fletchling,ultra-moon
661,24,fletchling,y
661,29,fletchling,ultra-sun
662,23,fletchinder,x
662,27,fletchinder,sun
662,50,fletchinder,the-isle-of-armor-shield
662,35,fletchinder,the-isle-of-armor-sword
662,28,fletchinder,moon
662,30,fletchinder,ultra-moon
662,24,fletchinder,y
662,29,fletchinder,ultra-sun
663,27,talonflame,sun
663,50,talonflame,the-isle-of-armor-shield
663,35,talonflame,the-isle-of-armor-sword
663,28,talonflame,moon
663,36,talonflame,the-crown-tundra-sword
663,51,talonflame,the-crown-tundra-shield
664,23,scatterbug,x
664,24,scatterbug,y
664,29,scatterbug,ultra-sun
664,30,scatterbug,ultra-moon
665,23,spewpa,x
665,24,spewpa,y
666,23,vivillon,x
666,24,vivillon,y
667,23,litleo,x
667,24,litleo,y
667,29,litleo,ultra-sun
667,30,litleo,ultra-moon
668,23,pyroar-male,x
668,24,pyroar-male,y
668,29,pyroar-male,ultra-sun
668,30,pyroar-male,ultra-moon
669,23,flabebe,x
669,24,flabebe,y
669,29,flabebe,ultra-sun
669,30,flabebe,ultra-moon
670,23,floette,x
670,24,floette,y
670,29,floette,ultra-sun
670,30,floette,ultra-moon
672,23,skiddo,x
672,24,skiddo,y
673,23,gogoat,x
673,24,gogoat,y
674,34,pancham,shield
674,23,pancham,x
674,33,pancham,sword
674,27,pancham,sun
674,28,pancham,moon
674,30,pancham,ultra-moon
674,24,pancham,y
674,29,pancham,ultra-sun
675,34,pangoro,shield
675,33,pangoro,sword
675,27,pangoro,sun
675,29,pangoro,ultra-sun
675,28,pangoro,moon
675,30,pangoro,ultra-moon
675,36,pangoro,the-crown-tundra-sword
675,51,pangoro,the-crown-tundra-shield
676,23,furfrou,x
676,24,furfrou,y
676,29,furfrou,ultra-sun
676,30,furfrou,ultra-moon
677,34,espurr,shield
677,23,espurr,x
677,24,espurr,y
677,33,espurr,sword
678,33,meowstic-male,sword
678,35,meowstic-male,the-isle-of-armor-sword
679,34,honedge,shield
679,23,honedge,x
679,33,honedge,sword
679,27,honedge,sun
679,28,honedge,moon
679,30,honedge,ultra-moon
679,24,honedge,y
679,29,honedge,ultra-sun
680,34,doublade,shield
680,33,doublade,sword
680,36,doublade,the-crown-tundra-sword
680,51,doublade,the-crown-tundra-shield
681,34,aegislash-shield,shield
681,33,aegislash-shield,sword
682,34,spritzee,shield
682,24,spritzee,y
682,23,spritzee,x
683,34,aromatisse,shield
684,23,swirlix,x
684,24,swirlix,y
684,33,swirlix,sword
685,33,slurpuff,sword
686,34,inkay,shield
686,23,inkay,x
686,33,inkay,sword
686,50,inkay,the-isle-of-armor-shield
686,35,inkay,the-isle-of-armor-sword
686,30,inkay,ultra-moon
686,24,inkay,y
686,29,inkay,ultra-sun
687,33,malamar,sword
687,34,malamar,shield
687,50,malamar,the-isle-of-armor-shield
687,35,malamar,the-isle-of-armor-sword
687,36,malamar,the-crown-tundra-sword
687,51,malamar,the-crown-tundra-shield
688,34,binacle,shield
688,23,binacle,x
688,33,binacle,sword
688,25,binacle,omega-ruby
688,50,binacle,the-isle-of-armor-shield
688,35,binacle,the-isle-of-armor-sword
688,26,binacle,alpha-sapphire
688,24,binacle,y
689,34,barbaracle,shield
689,33,barbaracle,sword
689,23,barbaracle,x
689,29,barbaracle,ultra-sun
689,50,barbaracle,the-isle-of-armor-shield
689,35,barbaracle,the-isle-of-armor-sword
689,30,barbaracle,ultra-moon
689,24,barbaracle,y
689,36,barbaracle,the-crown-tundra-sword
689,51,barbaracle,the-crown-tundra-shield
690,24,skrelp,y
690,50,skrelp,the-isle-of-armor-shield
691,24,dragalge,y
691,50,dragalge,the-isle-of-armor-shield
691,30,dragalge,ultra-moon
692,23,clauncher,x
692,35,clauncher,the-isle-of-armor-sword
693,23,clawitzer,x
693,29,clawitzer,ultra-sun
693,35,clawitzer,the-isle-of-armor-sword
694,34,helioptile,shield
694,23,helioptile,x
694,24,helioptile,y
694,33,helioptile,sword
695,33,heliolisk,sword
695,34,heliolisk,shield
695,29,heliolisk,ultra-sun
695,30,heliolisk,ultra-moon
695,36,heliolisk,the-crown-tundra-sword
695,51,heliolisk,the-crown-tundra-shield
696,23,tyrunt,x
696,29,tyrunt,ultra-sun
696,30,tyrunt,ultra-moon
696,24,tyrunt,y
696,36,tyrunt,the-crown-tundra-sword
696,51,tyrunt,the-crown-tundra-shield
697,36,tyrantrum,the-crown-tundra-sword
697,51,tyrantrum,the-crown-tundra-shield
698,23,amaura,x
698,29,amaura,ultra-sun
698,30,amaura,ultra-moon
698,24,amaura,y
698,36,amaura,the-crown-tundra-sword
698,51,amaura,the-crown-tundra-shield
699,36,aurorus,the-crown-tundra-sword
699,51,aurorus,the-crown-tundra-shield
700,34,sylveon,shield
700,33,sylveon,sword
700,36,sylveon,the-crown-tundra-sword
700,51,sylveon,the-crown-tundra-shield
701,34,hawlucha,shield
701,23,hawlucha,x
701,33,hawlucha,sword
701,29,hawlucha,ultra-sun
701,30,hawlucha,ultra-moon
701,24,hawlucha,y
701,36,hawlucha,the-crown-tundra-sword
701,51,hawlucha,the-crown-tundra-shield
702,23,dedenne,x
702,50,dedenne,the-isle-of-armor-shield
702,29,dedenne,ultra-sun
702,35,dedenne,the-isle-of-armor-sword
702,30,dedenne,ultra-moon
702,24,dedenne,y
702,36,dedenne,the-crown-tundra-sword
702,51,dedenne,the-crown-tundra-shield
703,23,carbink,x
703,27,carbink,sun
703,29,carbink,ultra-sun
703,28,carbink,moon
703,30,carbink,ultra-moon
703,24,carbink,y
703,36,carbink,the-crown-tundra-sword
703,51,carbink,the-crown-tundra-shield
704,34,goomy,shield
704,23,goomy,x
704,27,goomy,sun
704,50,goomy,the-isle-of-armor-shield
704,28,goomy,moon
704,30,goomy,ultra-moon
704,24,goomy,y
704,29,goomy,ultra-sun
705,34,sliggoo,shield
705,23,sliggoo,x
705,27,sliggoo,sun
705,50,sliggoo,the-isle-of-armor-shield
705,28,sliggoo,moon
705,30,sliggoo,ultra-moon
705,24,sliggoo,y
705,29,sliggoo,ultra-sun
706,34,goodra,shield
706,50,goodra,the-isle-of-armor-shield
707,23,klefki,x
707,27,klefki,sun
707,50,klefki,the-isle-of-armor-shield
707,29,klefki,ultra-sun
707,35,klefki,the-isle-of-armor-sword
707,28,klefki,moon
707,30,klefki,ultra-moon
707,24,klefki,y
707,36,klefki,the-crown-tundra-sword
707,51,klefki,the-crown-tundra-shield
708,23,phantump,x
708,33,phantump,sword
708,34,phantump,shield
708,27,phantump,sun
708,29,phantump,ultra-sun
708,28,phantump,moon
708,30,phantump,ultra-moon
708,24,phantump,y
708,36,phantump,the-crown-tundra-sword
708,51,phantump,the-crown-tundra-shield
709,23,trevenant,x
709,33,trevenant,sword
709,34,trevenant,shield
709,27,trevenant,sun
709,28,trevenant,moon
709,24,trevenant,y
709,36,trevenant,the-crown-tundra-sword
709,51,trevenant,the-crown-tundra-shield
710,34,pumpkaboo-average,shield
710,23,pumpkaboo-average,x
710,24,pumpkaboo-average,y
710,33,pumpkaboo-average,sword
711,34,gourgeist-average,shield
711,33,gourgeist-average,sword
711,50,gourgeist-average,the-isle-of-armor-shield
711,35,gourgeist-average,the-isle-of-armor-sword
711,36,gourgeist-average,the-crown-tundra-sword
711,51,gourgeist-average,the-crown-tundra-shield
712,34,bergmite,shield
712,23,bergmite,x
712,33,bergmite,sword
712,24,bergmite,y
712,36,bergmite,the-crown-tundra-sword
712,51,bergmite,the-crown-tundra-shield
713,34,avalugg,shield
713,33,avalugg,sword
713,50,avalugg,the-isle-of-armor-shield
713,35,avalugg,the-isle-of-armor-sword
713,36,avalugg,the-crown-tundra-sword
713,51,avalugg,the-crown-tundra-shield
714,34,noibat,shield
714,23,noibat,x
714,33,noibat,sword
714,36,noibat,the-crown-tundra-sword
714,30,noibat,ultra-moon
714,24,noibat,y
714,29,noibat,ultra-sun
714,51,noibat,the-crown-tundra-shield
715,34,noivern,shield
715,33,noivern,sword
715,29,noivern,ultra-sun
715,50,noivern,the-isle-of-armor-shield
715,35,noivern,the-isle-of-armor-sword
715,30,noivern,ultra-moon
715,36,noivern,the-crown-tundra-sword
715,51,noivern,the-crown-tundra-shield
716,23,xerneas,x
716,36,xerneas,the-crown-tundra-sword
716,29,xerneas,ultra-sun
717,24,yveltal,y
717,30,yveltal,ultra-moon
717,51,yveltal,the-crown-tundra-shield
718,23,zygarde-50,x
718,27,zygarde-50,sun
718,28,zygarde-50,moon
718,30,zygarde-50,ultra-moon
718,24,zygarde-50,y
718,29,zygarde-50,ultra-sun
722,27,rowlet,sun
722,50,rowlet,the-isle-of-armor-shield
722,35,rowlet,the-isle-of-armor-sword
722,28,rowlet,moon
722,30,rowlet,ultra-moon
722,29,rowlet,ultra-sun
725,27,litten,sun
725,50,litten,the-isle-of-armor-shield
725,35,litten,the-isle-of-armor-sword
725,28,litten,moon
725,30,litten,ultra-moon
725,29,litten,ultra-sun
728,27,popplio,sun
728,50,popplio,the-isle-of-armor-shield
728,35,popplio,the-isle-of-armor-sword
728,28,popplio,moon
728,30,popplio,ultra-moon
728,29,popplio,ultra-sun
731,27,pikipek,sun
731,29,pikipek,ultra-sun
731,30,pikipek,ultra-moon
731,28,pikipek,moon
732,27,trumbeak,sun
732,29,trumbeak,ultra-sun
732,30,trumbeak,ultra-moon
732,28,trumbeak,moon
733,29,toucannon,ultra-sun
733,30,toucannon,ultra-moon
734,27,yungoos,sun
734,29,yungoos,ultra-sun
734,30,yungoos,ultra-moon
734,28,yungoos,moon
735,27,gumshoos,sun
735,29,gumshoos,ultra-sun
735,30,gumshoos,ultra-moon
735,28,gumshoos,moon
736,34,grubbin,shield
736,33,grubbin,sword
736,27,grubbin,sun
736,28,grubbin,moon
736,30,grubbin,ultra-moon
736,29,grubbin,ultra-sun
737,34,charjabug,shield
737,33,charjabug,sword
737,27,charjabug,sun
737,29,charjabug,ultra-sun
737,28,charjabug,moon
737,30,charjabug,ultra-moon
737,36,charjabug,the-crown-tundra-sword
737,51,charjabug,the-crown-tundra-shield
738,34,vikavolt,shield
738,33,vikavolt,sword
738,29,vikavolt,ultra-sun
738,30,vikavolt,ultra-moon
738,36,vikavolt,the-crown-tundra-sword
738,51,vikavolt,the-crown-tundra-shield
739,27,crabrawler,sun
739,29,crabrawler,ultra-sun
739,30,crabrawler,ultra-moon
739,28,crabrawler,moon
741,27,oricorio-baile,sun
741,29,oricorio-baile,ultra-sun
741,30,oricorio-baile,ultra-moon
741,28,oricorio-baile,moon
742,34,cutiefly,shield
742,33,cutiefly,sword
742,27,cutiefly,sun
742,50,cutiefly,the-isle-of-armor-shield
742,35,cutiefly,the-isle-of-armor-sword
742,28,cutiefly,moon
742,30,cutiefly,ultra-moon
742,29,cutiefly,ultra-sun
743,34,ribombee,shield
743,33,ribombee,sword
743,27,ribombee,sun
743,29,ribombee,ultra-sun
743,50,ribombee,the-isle-of-armor-shield
743,35,ribombee,the-isle-of-armor-sword
743,28,ribombee,moon
743,30,ribombee,ultra-moon
743,36,ribombee,the-crown-tundra-sword
743,51,ribombee,the-crown-tundra-shield
744,27,rockruff,sun
744,50,rockruff,the-isle-of-armor-shield
744,35,rockruff,the-isle-of-armor-sword
744,28,rockruff,moon
744,30,rockruff,ultra-moon
744,29,rockruff,ultra-sun
745,27,lycanroc-midday,sun
745,50,lycanroc-midday,the-isle-of-armor-shield
745,29,lycanroc-midday,ultra-sun
745,35,lycanroc-midday,the-isle-of-armor-sword
745,28,lycanroc-midday,moon
745,30,lycanroc-midday,ultra-moon
745,36,lycanroc-midday,the-crown-tundra-sword
745,51,lycanroc-midday,the-crown-tundra-shield
746,34,wishiwashi-solo,shield
746,33,wishiwashi-solo,sword
746,27,wishiwashi-solo,sun
746,50,wishiwashi-solo,the-isle-of-armor-shield
746,35,wishiwashi-solo,the-isle-of-armor-sword
746,28,wishiwashi-solo,moon
746,30,wishiwashi-solo,ultra-moon
746,29,wishiwashi-solo,ultra-sun
747,34,mareanie,shield
747,33,mareanie,sword
747,27,mareanie,sun
747,50,mareanie,the-isle-of-armor-shield
747,35,mareanie,the-isle-of-armor-sword
747,28,mareanie,moon
747,30,mareanie,ultra-moon
747,29,mareanie,ultra-sun
748,34,toxapex,shield
748,33,toxapex,sword
748,50,toxapex,the-isle-of-armor-shield
748,35,toxapex,the-isle-of-armor-sword
749,34,mudbray,shield
749,33,mudbray,sword
749,27,mudbray,sun
749,28,mudbray,moon
749,30,mudbray,ultra-moon
749,29,mudbray,ultra-sun
750,34,mudsdale,shield
750,33,mudsdale,sword
750,27,mudsdale,sun
750,29,mudsdale,ultra-sun
750,28,mudsdale,moon
750,30,mudsdale,ultra-moon
750,36,mudsdale,the-crown-tundra-sword
750,51,mudsdale,the-crown-tundra-shield
751,34,dewpider,shield
751,33,dewpider,sword
751,27,dewpider,sun
751,29,dewpider,ultra-sun
751,50,dewpider,the-isle-of-armor-shield
751,35,dewpider,the-isle-of-armor-sword
751,28,dewpider,moon
751,30,dewpider,ultra-moon
751,36,dewpider,the-crown-tundra-sword
751,51,dewpider,the-crown-tundra-shield
752,34,araquanid,shield
752,33,araquanid,sword
752,27,araquanid,sun
752,29,araquanid,ultra-sun
752,50,araquanid,the-isle-of-armor-shield
752,35,araquanid,the-isle-of-armor-sword
752,28,araquanid,moon
752,30,araquanid,ultra-moon
752,36,araquanid,the-crown-tundra-sword
752,51,araquanid,the-crown-tundra-shield
753,27,fomantis,sun
753,50,fomantis,the-isle-of-armor-shield
753,35,fomantis,the-isle-of-armor-sword
753,28,fomantis,moon
753,30,fomantis,ultra-moon
753,29,fomantis,ultra-sun
754,29,lurantis,ultra-sun
754,50,lurantis,the-isle-of-armor-shield
754,35,lurantis,the-isle-of-armor-sword
754,36,lurantis,the-crown-tundra-sword
754,51,lurantis,the-crown-tundra-shield
755,34,morelull,shield
755,33,morelull,sword
755,27,morelull,sun
755,50,morelull,the-isle-of-armor-shield
755,35,morelull,the-isle-of-armor-sword
755,28,morelull,moon
755,30,morelull,ultra-moon
755,29,morelull,ultra-sun
756,34,shiinotic,shield
756,33,shiinotic,sword
756,29,shiinotic,ultra-sun
756,50,shiinotic,the-isle-of-armor-shield
756,35,shiinotic,the-isle-of-armor-sword
756,30,shiinotic,ultra-moon
756,36,shiinotic,the-crown-tundra-sword
756,51,shiinotic,the-crown-tundra-shield
757,34,salandit,shield
757,33,salandit,sword
757,27,salandit,sun
757,50,salandit,the-isle-of-armor-shield
757,35,salandit,the-isle-of-armor-sword
757,28,salandit,moon
757,30,salandit,ultra-moon
757,29,salandit,ultra-sun
758,34,salazzle,shield
758,33,salazzle,sword
758,50,salazzle,the-isle-of-armor-shield
758,29,salazzle,ultra-sun
758,35,salazzle,the-isle-of-armor-sword
758,30,salazzle,ultra-moon
758,36,salazzle,the-crown-tundra-sword
758,51,salazzle,the-crown-tundra-shield
759,34,stufful,shield
759,33,stufful,sword
759,27,stufful,sun
759,50,stufful,the-isle-of-armor-shield
759,35,stufful,the-isle-of-armor-sword
759,28,stufful,moon
759,30,stufful,ultra-moon
759,29,stufful,ultra-sun
760,34,bewear,shield
760,33,bewear,sword
760,27,bewear,sun
760,29,bewear,ultra-sun
760,50,bewear,the-isle-of-armor-shield
760,35,bewear,the-isle-of-armor-sword
760,28,bewear,moon
760,30,bewear,ultra-moon
760,36,bewear,the-crown-tundra-sword
760,51,bewear,the-crown-tundra-shield
761,34,bounsweet,shield
761,27,bounsweet,sun
761,33,bounsweet,sword
761,28,bounsweet,moon
762,34,steenee,shield
762,33,steenee,sword
762,27,steenee,sun
762,50,steenee,the-isle-of-armor-shield
762,35,steenee,the-isle-of-armor-sword
762,28,steenee,moon
762,30,steenee,ultra-moon
762,29,steenee,ultra-sun
763,34,tsareena,shield
763,33,tsareena,sword
763,50,tsareena,the-isle-of-armor-shield
763,35,tsareena,the-isle-of-armor-sword
763,36,tsareena,the-crown-tundra-sword
763,51,tsareena,the-crown-tundra-shield
764,27,comfey,sun
764,50,comfey,the-isle-of-armor-shield
764,29,comfey,ultra-sun
764,35,comfey,the-isle-of-armor-sword
764,28,comfey,moon
764,30,comfey,ultra-moon
764,36,comfey,the-crown-tundra-sword
764,51,comfey,the-crown-tundra-shield
765,34,oranguru,shield
765,50,oranguru,the-isle-of-armor-shield
765,35,oranguru,the-isle-of-armor-sword
765,28,oranguru,moon
765,30,oranguru,ultra-moon
765,36,oranguru,the-crown-tundra-sword
765,51,oranguru,the-crown-tundra-shield
766,33,passimian,sword
766,27,passimian,sun
766,50,passimian,the-isle-of-armor-shield
766,29,passimian,ultra-sun
766,35,passimian,the-isle-of-armor-sword
766,36,passimian,the-crown-tundra-sword
766,51,passimian,the-crown-tundra-shield
767,34,wimpod,shield
767,33,wimpod,sword
767,27,wimpod,sun
767,50,wimpod,the-isle-of-armor-shield
767,35,wimpod,the-isle-of-armor-sword
767,28,wimpod,moon
767,30,wimpod,ultra-moon
767,29,wimpod,ultra-sun
768,34,golisopod,shield
768,33,golisopod,sword
768,50,golisopod,the-isle-of-armor-shield
768,35,golisopod,the-isle-of-armor-sword
769,27,sandygast,sun
769,50,sandygast,the-isle-of-armor-shield
769,35,sandygast,the-isle-of-armor-sword
769,28,sandygast,moon
769,30,sandygast,ultra-moon
769,29,sandygast,ultra-sun
770,36,palossand,the-crown-tundra-sword
770,50,palossand,the-isle-of-armor-shield
770,35,palossand,the-isle-of-armor-sword
770,51,palossand,the-crown-tundra-shield
771,34,pyukumuku,shield
771,33,pyukumuku,sword
771,27,pyukumuku,sun
771,29,pyukumuku,ultra-sun
771,50,pyukumuku,the-isle-of-armor-shield
771,35,pyukumuku,the-isle-of-armor-sword
771,28,pyukumuku,moon
771,30,pyukumuku,ultra-moon
771,36,pyukumuku,the-crown-tundra-sword
771,51,pyukumuku,the-crown-tundra-shield
772,34,type-null,shield
772,33,type-null,sword
772,27,type-null,sun
772,28,type-null,moon
772,30,type-null,ultra-moon
772,29,type-null,ultra-sun
774,27,minior-red-meteor,sun
774,29,minior-red-meteor,ultra-sun
774,30,minior-red-meteor,ultra-moon
774,28,minior-red-meteor,moon
775,27,komala,sun
775,29,komala,ultra-sun
775,30,komala,ultra-moon
775,28,komala,moon
776,33,turtonator,sword
776,27,turtonator,sun
776,29,turtonator,ultra-sun
776,35,turtonator,the-isle-of-armor-sword
776,36,turtonator,the-crown-tundra-sword
777,34,togedemaru,shield
777,33,togedemaru,sword
777,27,togedemaru,sun
777,29,togedemaru,ultra-sun
777,28,togedemaru,moon
777,30,togedemaru,ultra-moon
777,36,togedemaru,the-crown-tundra-sword
777,51,togedemaru,the-crown-tundra-shield
778,34,mimikyu-disguised,shield
778,33,mimikyu-disguised,sword
778,27,mimikyu-disguised,sun
778,29,mimikyu-disguised,ultra-sun
778,28,mimikyu-disguised,moon
778,30,mimikyu-disguised,ultra-moon
778,36,mimikyu-disguised,the-crown-tundra-sword
778,51,mimikyu-disguised,the-crown-tundra-shield
779,27,bruxish,sun
779,29,bruxish,ultra-sun
779,30,bruxish,ultra-moon
779,28,bruxish,moon
780,34,drampa,shield
780,50,drampa,the-isle-of-armor-shield
780,28,drampa,moon
780,30,drampa,ultra-moon
780,51,drampa,the-crown-tundra-shield
781,34,dhelmise,shield
781,33,dhelmise,sword
781,27,dhelmise,sun
781,50,dhelmise,the-isle-of-armor-shield
781,29,dhelmise,ultra-sun
781,35,dhelmise,the-isle-of-armor-sword
781,28,dhelmise,moon
781,30,dhelmise,ultra-moon
781,36,dhelmise,the-crown-tundra-sword
781,51,dhelmise,the-crown-tundra-shield
782,33,jangmo-o,sword
782,27,jangmo-o,sun
782,35,jangmo-o,the-isle-of-armor-sword
782,28,jangmo-o,moon
782,30,jangmo-o,ultra-moon
782,29,jangmo-o,ultra-sun
783,33,hakamo-o,sword
783,27,hakamo-o,sun
783,35,hakamo-o,the-isle-of-armor-sword
783,28,hakamo-o,moon
783,30,hakamo-o,ultra-moon
783,29,hakamo-o,ultra-sun
784,33,kommo-o,sword
784,27,kommo-o,sun
784,35,kommo-o,the-isle-of-armor-sword
784,28,kommo-o,moon
784,30,kommo-o,ultra-moon
784,29,kommo-o,ultra-sun
785,27,tapu-koko,sun
785,29,tapu-koko,ultra-sun
785,28,tapu-koko,moon
785,30,tapu-koko,ultra-moon
785,36,tapu-koko,the-crown-tundra-sword
785,51,tapu-koko,the-crown-tundra-shield
786,27,tapu-lele,sun
786,29,tapu-lele,ultra-sun
786,28,tapu-lele,moon
786,30,tapu-lele,ultra-moon
786,36,tapu-lele,the-crown-tundra-sword
786,51,tapu-lele,the-crown-tundra-shield
787,27,tapu-bulu,sun
787,29,tapu-bulu,ultra-sun
787,28,tapu-bulu,moon
787,30,tapu-bulu,ultra-moon
787,36,tapu-bulu,the-crown-tundra-sword
787,51,tapu-bulu,the-crown-tundra-shield
788,27,tapu-fini,sun
788,29,tapu-fini,ultra-sun
788,28,tapu-fini,moon
788,30,tapu-fini,ultra-moon
788,36,tapu-fini,the-crown-tundra-sword
788,51,tapu-fini,the-crown-tundra-shield
789,27,cosmog,sun
789,29,cosmog,ultra-sun
789,28,cosmog,moon
789,30,cosmog,ultra-moon
789,36,cosmog,the-crown-tundra-sword
789,51,cosmog,the-crown-tundra-shield
791,27,solgaleo,sun
791,36,solgaleo,the-crown-tundra-sword
791,29,solgaleo,ultra-sun
792,28,lunala,moon
792,30,lunala,ultra-moon
792,51,lunala,the-crown-tundra-shield
793,27,nihilego,sun
793,29,nihilego,ultra-sun
793,28,nihilego,moon
793,30,nihilego,ultra-moon
793,36,nihilego,the-crown-tundra-sword
793,51,nihilego,the-crown-tundra-shield
794,27,buzzwole,sun
794,36,buzzwole,the-crown-tundra-sword
794,29,buzzwole,ultra-sun
794,51,buzzwole,the-crown-tundra-shield
795,28,pheromosa,moon
795,36,pheromosa,the-crown-tundra-sword
795,30,pheromosa,ultra-moon
795,51,pheromosa,the-crown-tundra-shield
796,27,xurkitree,sun
796,29,xurkitree,ultra-sun
796,28,xurkitree,moon
796,30,xurkitree,ultra-moon
796,36,xurkitree,the-crown-tundra-sword
796,51,xurkitree,the-crown-tundra-shield
797,28,celesteela,moon
797,36,celesteela,the-crown-tundra-sword
797,30,celesteela,ultra-moon
797,51,celesteela,the-crown-tundra-shield
798,27,kartana,sun
798,36,kartana,the-crown-tundra-sword
798,29,kartana,ultra-sun
798,51,kartana,the-crown-tundra-shield
799,27,guzzlord,sun
799,29,guzzlord,ultra-sun
799,28,guzzlord,moon
799,30,guzzlord,ultra-moon
799,36,guzzlord,the-crown-tundra-sword
799,51,guzzlord,the-crown-tundra-shield
800,27,necrozma,sun
800,29,necrozma,ultra-sun
800,28,necrozma,moon
800,30,necrozma,ultra-moon
800,36,necrozma,the-crown-tundra-sword
800,51,necrozma,the-crown-tundra-shield
801,29,magearna,ultra-sun
801,30,magearna,ultra-moon
803,36,poipole,the-crown-tundra-sword
803,30,poipole,ultra-moon
803,29,poipole,ultra-sun
803,51,poipole,the-crown-tundra-shield
805,36,stakataka,the-crown-tundra-sword
805,30,stakataka,ultra-moon
805,51,stakataka,the-crown-tundra-shield
806,36,blacephalon,the-crown-tundra-sword
806,29,blacephalon,ultra-sun
806,51,blacephalon,the-crown-tundra-shield
810,34,grookey,shield
810,33,grookey,sword
813,34,scorbunny,shield
813,33,scorbunny,sword
816,34,sobble,shield
816,33,sobble,sword
819,34,skwovet,shield
819,33,skwovet,sword
819,50,skwovet,the-isle-of-armor-shield
819,35,skwovet,the-isle-of-armor-sword
819,36,skwovet,the-crown-tundra-sword
819,51,skwovet,the-crown-tundra-shield
820,34,greedent,shield
820,33,greedent,sword
820,50,greedent,the-isle-of-armor-shield
820,35,greedent,the-isle-of-armor-sword
820,36,greedent,the-crown-tundra-sword
820,51,greedent,the-crown-tundra-shield
821,34,rookidee,shield
821,33,rookidee,sword
822,34,corvisquire,shield
822,33,corvisquire,sword
822,36,corvisquire,the-crown-tundra-sword
822,51,corvisquire,the-crown-tundra-shield
823,34,corviknight,shield
823,33,corviknight,sword
823,36,corviknight,the-crown-tundra-sword
823,51,corviknight,the-crown-tundra-shield
824,34,blipbug,shield
824,33,blipbug,sword
824,50,blipbug,the-isle-of-armor-shield
824,35,blipbug,the-isle-of-armor-sword
825,34,dottler,shield
825,33,dottler,sword
825,50,dottler,the-isle-of-armor-shield
825,35,dottler,the-isle-of-armor-sword
826,34,orbeetle,shield
826,33,orbeetle,sword
826,50,orbeetle,the-isle-of-armor-shield
826,35,orbeetle,the-isle-of-armor-sword
826,36,orbeetle,the-crown-tundra-sword
826,51,orbeetle,the-crown-tundra-shield
827,34,nickit,shield
827,33,nickit,sword
828,34,thievul,shield
828,33,thievul,sword
828,50,thievul,the-isle-of-armor-shield
828,35,thievul,the-isle-of-armor-sword
828,36,thievul,the-crown-tundra-sword
828,51,thievul,the-crown-tundra-shield
829,34,gossifleur,shield
829,33,gossifleur,sword
829,36,gossifleur,the-crown-tundra-sword
829,51,gossifleur,the-crown-tundra-shield
830,34,eldegoss,shield
830,33,eldegoss,sword
830,36,eldegoss,the-crown-tundra-sword
830,51,eldegoss,the-crown-tundra-shield
831,34,wooloo,shield
831,33,wooloo,sword
831,36,wooloo,the-crown-tundra-sword
831,51,wooloo,the-crown-tundra-shield
832,34,dubwool,shield
832,33,dubwool,sword
832,50,dubwool,the-isle-of-armor-shield
832,35,dubwool,the-isle-of-armor-sword
832,36,dubwool,the-crown-tundra-sword
832,51,dubwool,the-crown-tundra-shield
